"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Alachua",1,1,"126","1,460","250",14.6,"1,710","277","33",10.6,"310","34","13",27.7,"47"
"Florida","Baker",2,2,"3","131","494",79,"625","0","0",0,"0","0","0",0,"0"
"Florida","Bay",3,3,"60","438","115",20.8,"553","55","7",11.3,"62","2","2",50,"4"
"Florida","Bradford",4,4,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Brevard",5,5,"117","1,205","430",26.3,"1,635","141","36",20.3,"177","0","0",0,"0"
"Florida","Broward",6,6,"742","4,083","1,036",20.2,"5,119","444","67",13.1,"511","35","21",37.5,"56"
"Florida","Calhoun",7,7,"0","8","2",20,"10","0","0",0,"0","0","0",0,"0"
"Florida","Charlotte",8,8,"36","427","286",40.1,"713","44","5",10.2,"49","0","0",0,"0"
"Florida","Citrus",9,9,"30","216","64",22.9,"280","32","8",20,"40","0","0",0,"0"
"Florida","Clay",10,10,"61","477","83",14.8,"560","35","7",16.7,"42","5","9",64.3,"14"
"Florida","Collier",11,11,"112","729","144",16.5,"873","50","35",41.2,"85","0","0",0,"0"
"Florida","Columbia",12,12,"29","112","2",1.8,"114","16","0",0,"16","0","0",0,"0"
"Florida","Dade",13,13,"1,140","6,361","2,119",25,"8,480","842","163",16.2,"1,005","63","42",40,"105"
"Florida","Desoto",14,14,"4","28","27",49.1,"55","6","2",25,"8","0","0",0,"0"
"Florida","Dixie",15,15,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Duval",16,16,"330","2,739","877",24.3,"3,616","319","122",27.7,"441","18","22",55,"40"
"Florida","Escambia",17,17,"155","1,078","407",27.4,"1,485","137","10",6.8,"147","5","11",68.8,"16"
"Florida","Flagler",18,18,"14","70","29",29.3,"99","13","5",27.8,"18","0","0",0,"0"
"Florida","Franklin",19,19,"0","1","14",93.3,"15","0","0",0,"0","0","0",0,"0"
"Florida","Gadsden",20,20,"126","778","171",18,"949","0","0",0,"0","0","0",0,"0"
"Florida","Gilchrist",21,21,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Glades",22,22,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gulf",23,23,"3","8","13",61.9,"21","0","0",0,"0","0","0",0,"0"
"Florida","Hamilton",24,24,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Hardee",25,25,"0","18","7",28,"25","0","0",0,"0","0","0",0,"0"
"Florida","Hendry",26,26,"5","13","16",55.2,"29","0","4",100,"4","0","0",0,"0"
"Florida","Hernando",27,27,"43","459","261",36.2,"720","48","14",22.6,"62","0","0",0,"0"
"Florida","Highlands",28,28,"51","217","37",14.6,"254","29","4",12.1,"33","0","0",0,"0"
"Florida","Hillsborough",29,29,"296","3,032","719",19.2,"3,751","335","47",12.3,"382","24","17",41.5,"41"
"Florida","Holmes",30,30,"2","7","13",65,"20","0","0",0,"0","0","0",0,"0"
"Florida","Indian River",31,31,"21","295","157",34.7,"452","25","6",19.4,"31","0","0",0,"0"
"Florida","Jackson",32,32,"14","45","60",57.1,"105","12","2",14.3,"14","0","0",0,"0"
"Florida","Jefferson",33,33,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lafayette",34,34,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lake",35,35,"49","710","196",21.6,"906","73","31",29.8,"104","0","0",0,"0"
"Florida","Lee",36,36,"160","1,439","355",19.8,"1,794","100","41",29.1,"141","67","19",22.1,"86"
"Florida","Leon",37,37,"75","728","119",14,"847","57","15",20.8,"72","0","9",100,"9"
"Florida","Levy",38,38,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Liberty",39,39,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Madison",40,40,"0","9","6",40,"15","0","0",0,"0","0","0",0,"0"
